Season,Match,Y/M/D,Pool,Week,City,Country,Team,VS_Team,SET,VS_SET,Point1,Point2,Point3,Point4,Point5,VS_Point1,VS_Point2,VS_Point3,VS_Point4,VS_Point5,SET,SCORING_Total ABS,SCORING_Attack Points,SCORING_Block Points,SCORING_Serve Points,SCORING_Errors,SCORING_Efficiency %,ATTACK_Point,ATTACK_Errors,ATTACK_Attempts,ATTACK_Total,ATTACK_Efficiency %,BLOCK_Point,BLOCK_Errors,BLOCK_Touches,BLOCK_Total,BLOCK_Efficiency %,SERVE_Point,SERVE_Errors,SERVE_Attempts,SERVE_Total,SERVE_Efficiency %,RECEPTION_Successful,RECEPTION_Errors,RECEPTION_Attempts,RECEPTION_Total,RECEPTION_Efficiency %,DIG_Digs,DIG_Errors,DIG_Total,DIG_Efficiency %,SET_Point,SET_Errors,SET_Attempts,SET_Total,SET_Efficiency %
2024,67,2024/6/18,5,3,Ljubljana,Slovenia,Bulgaria,Türkiye,3,1,27,25,12,25,-,25,20,25,22,-,4,19,16,1,2,,20.67,16,6,6,28,188.1,1,2,5,8,33.34,2,7,15,24,-158.33,5,0,15,20,64.1,8,4,13,308.33,9,0,17,26,88.1
2024,67,2024/6/18,5,3,Ljubljana,Slovenia,Türkiye,Bulgaria,1,3,25,20,25,22,-,27,25,12,25,-,0,57,43,11,3,,46.12,43,14,40,97,420.58,11,16,26,53,-94.13,3,15,75,93,-149.81,12,7,50,69,37.78,37,25,64,210.41,16,2,82,100,36.58
2024,67,2024/6/18,5,3,Ljubljana,Slovenia,Türkiye,Bulgaria,1,3,25,20,25,22,-,27,25,12,25,-,1,15,12,3,0,,-2.57,12,4,13,29,293.33,3,4,4,11,-25,0,5,20,25,-158.33,4,3,14,21,14.29,10,10,21,-50,6,1,24,31,38.18
2024,67,2024/6/18,5,3,Ljubljana,Slovenia,Türkiye,Bulgaria,1,3,25,20,25,22,-,27,25,12,25,-,2,13,9,3,1,,9.53,9,3,13,25,123.8,3,4,10,17,-108.33,1,5,15,21,-133.33,3,2,15,20,-7.14,9,10,19,-16.66,5,0,18,23,50
2024,67,2024/6/18,5,3,Ljubljana,Slovenia,Türkiye,Bulgaria,1,3,25,20,25,22,-,27,25,12,25,-,3,17,13,2,2,,76.82,13,3,6,22,197.41,2,2,7,11,5,2,2,20,24,-80,3,0,8,11,233.33,12,1,13,500,2,1,21,24,4.76
2024,67,2024/6/18,5,3,Ljubljana,Slovenia,Türkiye,Bulgaria,1,3,25,20,25,22,-,27,25,12,25,-,4,12,9,3,0,,-34.49,9,4,8,21,66.66,3,6,5,14,-150,0,3,20,23,-70,2,2,13,17,-7.5,6,4,11,75,3,0,19,22,15.79
2024,68,2024/6/18,5,3,Ljubljana,Slovenia,Slovenia,Argentina,3,0,25,25,29,-,-,23,22,27,-,-,0,54,49,2,3,,9.94,49,16,32,97,202.38,2,15,14,31,-278.46,3,13,62,78,-76.57,16,1,40,57,72.54,34,18,53,294.29,21,0,77,98,26.92
2024,68,2024/6/18,5,3,Ljubljana,Slovenia,Slovenia,Argentina,3,0,25,25,29,-,-,23,22,27,-,-,1,16,14,1,1,,11.54,14,4,10,28,297.44,1,7,3,11,-333.33,1,3,21,25,-53.33,5,0,12,17,67.86,8,6,14,213.33,5,0,23,28,20
2024,68,2024/6/18,5,3,Ljubljana,Slovenia,Slovenia,Argentina,3,0,25,25,29,-,-,23,22,27,-,-,2,17,14,1,2,,10.77,14,4,5,23,245,1,5,0,6,-200,2,5,17,24,-105,5,0,12,17,70.83,6,6,12,100,4,0,19,23,18.18
2024,68,2024/6/18,5,3,Ljubljana,Slovenia,Slovenia,Argentina,3,0,25,25,29,-,-,23,22,27,-,-,3,21,21,0,0,,7.54,21,8,17,46,130.4,0,3,11,14,-150,0,5,24,29,-124.17,6,1,16,23,78.57,20,6,27,293.33,12,0,35,47,38.71
2024,68,2024/6/18,5,3,Ljubljana,Slovenia,Argentina,Slovenia,0,3,23,22,27,-,-,25,25,29,-,-,0,49,40,8,1,,-186.74,40,10,34,84,125.14,8,20,18,46,-345.13,1,16,56,73,-160.08,20,3,42,65,177.42,22,9,33,280,25,0,60,85,134.78
2024,68,2024/6/18,5,3,Ljubljana,Slovenia,Argentina,Slovenia,0,3,23,22,27,-,-,25,25,29,-,-,1,17,15,2,0,,3.48,15,4,8,27,211.1,2,5,5,12,-233.33,0,6,17,23,-170,7,1,14,22,83.94,5,1,6,160,11,0,15,26,55
2024,68,2024/6/18,5,3,Ljubljana,Slovenia,Argentina,Slovenia,0,3,23,22,27,-,-,25,25,29,-,-,2,15,13,2,0,,-84.85,13,3,5,21,198.57,2,6,4,12,-275,0,6,17,23,-200,6,2,11,19,57.5,5,2,7,120,5,0,16,21,121.05
2024,68,2024/6/18,5,3,Ljubljana,Slovenia,Argentina,Slovenia,0,3,23,22,27,-,-,25,25,29,-,-,3,17,12,4,1,,-93.13,12,3,21,36,45.63,4,9,9,22,-193.33,1,4,22,27,-75,7,0,17,24,188.69,12,6,20,106.67,9,0,29,38,30
2024,69,2024/6/19,6,3,Manila,Philippines,Germany,France,3,1,25,25,25,25,-,23,27,20,23,-,0,65,56,3,6,,13.48,56,18,61,135,182.76,3,21,34,58,-185.44,6,13,80,99,-48.6,26,5,44,75,130.7,57,22,87,362.86,31,2,102,135,2.03
2024,69,2024/6/19,6,3,Manila,Philippines,Germany,France,3,1,25,25,25,25,-,23,27,20,23,-,1,17,16,0,1,,75.19,16,3,17,36,235.28,0,5,7,12,-140,1,4,20,25,-91.67,5,1,12,18,72.22,17,7,26,360,8,0,27,35,32
2024,69,2024/6/19,6,3,Manila,Philippines,Germany,France,3,1,25,25,25,25,-,23,27,20,23,-,2,16,13,1,2,,-57.29,13,7,10,30,170.83,1,8,6,15,-196.67,2,4,19,25,-88.33,8,1,11,20,133.33,11,5,18,250,8,0,23,31,29.63
2024,69,2024/6/19,6,3,Manila,Philippines,Germany,France,3,1,25,25,25,25,-,23,27,20,23,-,3,16,12,1,3,,18.4,12,5,12,29,14.29,1,4,10,15,-133.33,3,3,19,25,-20,5,0,11,16,93.33,10,3,16,237.5,7,1,21,29,22.22
2024,69,2024/6/19,6,3,Manila,Philippines,Germany,France,3,1,25,25,25,25,-,23,27,20,23,-,4,16,15,1,0,,52.81,15,3,22,40,207.5,1,4,11,16,-66.66,0,2,22,24,-45,8,3,10,21,207.14,19,7,27,361.43,8,1,31,40,-75
2024,69,2024/6/19,6,3,Manila,Philippines,France,Germany,1,3,23,27,20,23,-,25,25,25,25,-,0,67,55,7,5,,-21.82,55,14,63,132,242.46,7,29,24,60,-359.5,5,18,71,94,-229.74,28,6,52,86,71.51,48,13,68,452.69,30,2,104,136,43.62
2024,69,2024/6/19,6,3,Manila,Philippines,France,Germany,1,3,23,27,20,23,-,25,25,25,25,-,1,17,15,1,1,,15.71,15,2,17,34,241.67,1,8,5,14,-375,1,5,17,23,-175,9,1,11,21,125.08,11,7,22,-21.43,9,0,25,34,69.44
2024,69,2024/6/19,6,3,Manila,Philippines,France,Germany,1,3,23,27,20,23,-,25,25,25,25,-,2,20,15,4,1,,-60.42,15,3,9,27,181.43,4,7,3,14,0,1,7,19,27,-200,2,2,17,21,-3.33,11,0,12,575,4,0,26,30,17.39
2024,69,2024/6/19,6,3,Manila,Philippines,France,Germany,1,3,23,27,20,23,-,25,25,25,25,-,3,11,11,0,0,,-36.67,11,4,17,32,95.45,0,5,7,12,-216.67,0,3,17,20,-150,9,3,10,22,16.66,10,4,15,350,9,2,22,33,46.43
2024,69,2024/6/19,6,3,Manila,Philippines,France,Germany,1,3,23,27,20,23,-,25,25,25,25,-,4,19,14,2,3,,18.78,14,5,20,39,153.17,2,9,9,20,-242.86,3,3,18,24,0,8,0,14,22,110,16,2,19,595,8,0,31,39,26.67
2024,70,2024/6/19,6,3,Manila,Philippines,Iran,USA,3,2,26,25,25,26,15,28,23,18,28,13,0,78,64,9,5,,-2.51,64,14,57,135,357.03,9,25,22,56,-179.47,5,25,87,117,-226.37,22,5,59,86,85.48,39,12,62,304.99,27,1,102,130,23.01
2024,70,2024/6/19,6,3,Manila,Philippines,Iran,USA,3,2,26,25,25,26,15,28,23,18,28,13,1,14,12,2,0,,-32.35,12,4,17,33,148.73,2,6,2,10,-175,0,6,20,26,-172.62,5,1,15,21,60.83,8,3,12,325,7,0,26,33,25.93
2024,70,2024/6/19,6,3,Manila,Philippines,Iran,USA,3,2,26,25,25,26,15,28,23,18,28,13,2,21,17,3,1,,78.41,17,4,7,28,193.33,3,6,8,17,-65,1,2,22,25,-33.33,6,2,11,19,48.81,10,2,15,300,7,1,19,27,27.27
2024,70,2024/6/19,6,3,Manila,Philippines,Iran,USA,3,2,26,25,25,26,15,28,23,18,28,13,3,18,13,2,3,,-22.72,13,1,5,19,275,2,3,5,10,-25,3,7,14,24,-173.33,1,1,12,14,-10.71,4,2,8,150,4,0,15,19,22.22
2024,70,2024/6/19,6,3,Manila,Philippines,Iran,USA,3,2,26,25,25,26,15,28,23,18,28,13,4,16,14,1,1,,0.31,14,5,19,38,332.86,1,4,6,11,-116.67,1,9,17,27,-280,7,1,14,22,84.44,13,3,19,412.5,8,0,27,35,24.24
2024,70,2024/6/19,6,3,Manila,Philippines,Iran,USA,3,2,26,25,25,26,15,28,23,18,28,13,5,9,8,1,0,,1.81,8,0,9,17,120.83,1,6,1,8,-300,0,1,14,15,-50,3,0,7,10,170,4,2,8,125,1,0,15,16,7.69
2024,70,2024/6/19,6,3,Manila,Philippines,USA,Iran,2,3,28,23,18,28,13,26,25,25,26,15,0,76,65,6,5,,-117.74,65,21,51,137,163.01,6,18,27,51,-296.54,5,23,82,110,-279.5,23,5,63,91,6.32,43,17,69,165.04,35,2,100,137,27.05
2024,70,2024/6/19,6,3,Manila,Philippines,USA,Iran,2,3,28,23,18,28,13,26,25,25,26,15,1,19,17,1,1,,-67.76,17,6,10,33,198.73,1,3,10,14,-25,1,7,20,28,-216.67,6,0,14,20,175,13,2,17,308.33,6,1,25,32,17.86
2024,70,2024/6/19,6,3,Manila,Philippines,USA,Iran,2,3,28,23,18,28,13,26,25,25,26,15,2,18,14,2,2,,2.71,14,4,13,31,107.32,2,4,2,8,-266.67,2,3,18,23,-80,5,1,17,23,-2.38,8,2,11,130,10,0,21,31,40
2024,70,2024/6/19,6,3,Manila,Philippines,USA,Iran,2,3,28,23,18,28,13,26,25,25,26,15,3,10,9,0,1,,-191.67,9,4,9,22,-75,0,3,3,6,-233.33,1,5,13,19,-200,4,3,10,17,-110,3,6,9,-233.33,3,0,18,21,15.79
2024,70,2024/6/19,6,3,Manila,Philippines,USA,Iran,2,3,28,23,18,28,13,26,25,25,26,15,4,17,13,3,1,,-41.64,13,4,14,31,156.66,3,3,8,14,13.33,1,5,21,27,-86.9,4,1,12,17,66.66,14,5,23,117.5,10,1,22,33,29.03
2024,70,2024/6/19,6,3,Manila,Philippines,USA,Iran,2,3,28,23,18,28,13,26,25,25,26,15,5,12,12,0,0,,-100.84,12,3,5,20,157.14,0,5,4,9,-316.67,0,3,10,13,-250,4,0,10,14,120,5,2,9,225,6,0,14,20,31.58
2024,71,2024/6/19,5,3,Ljubljana,Slovenia,Cuba,Serbia,2,3,25,25,16,21,12,22,21,25,25,15,0,65,52,10,3,,-202.07,52,19,32,103,274.8,10,23,17,50,-238.46,3,26,71,100,-340,18,9,59,86,135.65,23,15,39,227.37,28,2,77,107,28.57
2024,71,2024/6/19,5,3,Ljubljana,Slovenia,Cuba,Serbia,2,3,25,25,16,21,12,22,21,25,25,15,1,15,11,2,2,,-93.41,11,3,9,23,203.33,2,6,5,13,-183.33,2,6,16,24,-191.67,5,0,13,18,133.33,7,3,11,316.67,6,1,18,25,-71.43
2024,71,2024/6/19,5,3,Ljubljana,Slovenia,Cuba,Serbia,2,3,25,25,16,21,12,22,21,25,25,15,2,17,12,5,0,,15.83,12,3,10,25,187.5,5,6,7,18,-8.33,0,7,18,25,-186.67,2,2,13,17,-8.89,7,3,10,200,7,0,19,26,31.82
2024,71,2024/6/19,5,3,Ljubljana,Slovenia,Cuba,Serbia,2,3,25,25,16,21,12,22,21,25,25,15,3,12,11,1,0,,-138.96,11,7,6,24,135,1,3,1,5,-200,0,5,11,16,-270,2,4,15,21,-8.33,4,2,6,300,6,1,17,24,72.22
2024,71,2024/6/19,5,3,Ljubljana,Slovenia,Cuba,Serbia,2,3,25,25,16,21,12,22,21,25,25,15,4,13,12,0,1,,-105.71,12,1,5,18,298.81,0,7,2,9,-250,1,6,15,22,-250,6,2,11,19,128.89,3,6,9,-33.33,6,0,13,19,35.29
2024,71,2024/6/19,5,3,Ljubljana,Slovenia,Cuba,Serbia,2,3,25,25,16,21,12,22,21,25,25,15,5,8,6,2,0,,-32.57,6,5,2,13,-71.43,2,1,2,5,100,0,2,11,13,-75,3,1,7,11,40,2,1,3,100,3,0,10,13,23.08
2024,71,2024/6/19,5,3,Ljubljana,Slovenia,Serbia,Cuba,3,2,22,21,25,25,15,25,25,16,21,12,0,67,52,6,9,,-123.85,52,21,27,100,171.01,6,19,20,45,-221.67,9,21,77,107,-187.08,21,3,50,74,127.75,20,18,46,142.38,38,0,63,101,43.18
2024,71,2024/6/19,5,3,Ljubljana,Slovenia,Serbia,Cuba,3,2,22,21,25,25,15,25,25,16,21,12,1,13,12,1,0,,-238.23,12,6,8,26,181.07,1,7,4,12,-373.33,0,5,18,23,-291.66,2,2,14,18,2.38,8,3,13,250,8,0,19,27,38.1
2024,71,2024/6/19,5,3,Ljubljana,Slovenia,Serbia,Cuba,3,2,22,21,25,25,15,25,25,16,21,12,2,13,9,2,2,,-15.59,9,8,8,25,47.78,2,3,7,12,-16.67,2,4,15,21,-80,9,0,9,18,229.55,3,3,10,116.67,11,0,14,25,50
2024,71,2024/6/19,5,3,Ljubljana,Slovenia,Serbia,Cuba,3,2,22,21,25,25,15,25,25,16,21,12,3,13,8,1,4,,3.85,8,1,4,13,158.33,1,2,4,7,-33.33,4,4,17,25,-11.67,3,0,8,11,60,3,6,9,-42.86,6,0,7,13,50
2024,71,2024/6/19,5,3,Ljubljana,Slovenia,Serbia,Cuba,3,2,22,21,25,25,15,25,25,16,21,12,4,18,16,0,2,,15.45,16,3,4,23,326.19,0,4,3,7,-333.33,2,5,17,24,-111.67,5,1,10,16,179.17,5,4,11,100,8,0,15,23,38.1
2024,71,2024/6/19,5,3,Ljubljana,Slovenia,Serbia,Cuba,3,2,22,21,25,25,15,25,25,16,21,12,5,10,7,2,1,,13.21,7,3,3,13,236.67,2,3,2,7,0,1,3,10,14,-150,2,0,9,11,53.33,1,2,3,-100,5,0,8,13,41.67
2024,72,2024/6/19,5,3,Ljubljana,Slovenia,Italy,Poland,0,3,22,21,22,-,-,25,25,25,-,-,0,38,35,2,1,,-132.28,35,11,18,64,279.38,2,21,16,39,-367.26,1,17,49,67,-234.13,10,2,40,52,76.38,18,13,35,78.33,19,1,47,67,68.11
2024,72,2024/6/19,5,3,Ljubljana,Slovenia,Italy,Poland,0,3,22,21,22,-,-,25,25,25,-,-,1,11,10,0,1,,-71.75,10,4,7,21,252.5,0,10,7,17,-483.33,1,3,18,22,-79.99,3,0,13,16,170,6,3,10,150,6,0,15,21,37.5
2024,72,2024/6/19,5,3,Ljubljana,Slovenia,Italy,Poland,0,3,22,21,22,-,-,25,25,25,-,-,2,12,12,0,0,,-183.89,12,2,3,17,358.33,0,5,3,8,-350,0,9,14,23,-283.33,5,1,11,17,52.14,3,4,8,-25,5,1,13,19,114.29
2024,72,2024/6/19,5,3,Ljubljana,Slovenia,Italy,Poland,0,3,22,21,22,-,-,25,25,25,-,-,3,15,13,2,0,,38.71,13,5,8,26,228.57,2,6,6,14,-166.67,0,5,17,22,-141.66,2,1,16,19,0,9,6,17,183.33,8,0,19,27,61.84
2024,72,2024/6/19,5,3,Ljubljana,Slovenia,Poland,Italy,3,0,25,25,25,-,-,22,21,22,-,-,0,53,43,8,2,,3.66,43,6,23,72,393.28,8,16,7,31,-279.99,2,22,50,74,-228.46,8,1,41,50,66.79,21,12,35,-5,20,0,53,73,60.29
2024,72,2024/6/19,5,3,Ljubljana,Slovenia,Poland,Italy,3,0,25,25,25,-,-,22,21,22,-,-,1,20,18,2,0,,-12.17,18,2,7,27,255,2,3,4,9,-100,0,9,16,25,-298.33,3,1,15,19,33.33,9,5,14,50,9,0,19,28,85
2024,72,2024/6/19,5,3,Ljubljana,Slovenia,Poland,Italy,3,0,25,25,25,-,-,22,21,22,-,-,2,13,11,1,1,,-139.33,11,2,6,19,251.67,1,4,0,5,-200,1,7,16,24,-203.34,2,0,12,14,37.5,4,4,9,0,5,0,14,19,50
2024,72,2024/6/19,5,3,Ljubljana,Slovenia,Poland,Italy,3,0,25,25,25,-,-,22,21,22,-,-,3,20,14,5,1,,-2.18,14,2,10,26,256.36,5,9,3,17,-90,1,6,18,25,-128.33,3,0,14,17,83.34,8,3,12,133.33,6,0,20,26,28.57
2024,73,2024/6/20,6,3,Manila,Philippines,Germany,Canada,0,3,19,18,21,-,-,25,25,25,-,-,0,37,31,3,3,,-181.28,31,14,30,75,75.29,3,17,11,31,-395.45,3,12,45,60,-266.91,9,4,45,58,86.11,16,12,32,25,11,1,61,73,15.87
2024,73,2024/6/20,6,3,Manila,Philippines,Germany,Canada,0,3,19,18,21,-,-,25,25,25,-,-,1,11,10,1,0,,-58.38,10,6,9,25,181.67,1,6,1,8,-200,0,3,17,20,-133.33,3,1,14,18,111.11,4,3,7,0,3,0,21,24,13.64
2024,73,2024/6/20,6,3,Manila,Philippines,Germany,Canada,0,3,19,18,21,-,-,25,25,25,-,-,2,13,12,1,0,,24.96,12,3,14,29,310.6,1,6,5,12,-266.67,0,4,14,18,-191.67,2,2,18,22,-3.33,6,6,14,-133.34,6,0,21,27,26.09
2024,73,2024/6/20,6,3,Manila,Philippines,Germany,Canada,0,3,19,18,21,-,-,25,25,25,-,-,3,13,9,1,3,,-144.05,9,5,7,21,138.89,1,5,5,11,-341.67,3,5,14,22,-103.34,4,1,13,18,78.33,6,3,11,133.33,2,1,19,22,5.56
2024,73,2024/6/20,6,3,Manila,Philippines,Canada,Germany,3,0,25,25,25,-,-,19,18,21,-,-,0,56,44,8,4,,69.07,44,8,20,72,284.26,8,9,14,31,-29.17,4,15,54,73,-102.78,7,3,38,48,23.33,27,13,42,176.19,16,0,53,69,27.59
2024,73,2024/6/20,6,3,Manila,Philippines,Canada,Germany,3,0,25,25,25,-,-,19,18,21,-,-,1,19,15,3,1,,100.65,15,3,3,21,321.67,3,2,5,10,116.67,1,6,17,24,-141.67,4,0,13,17,82.5,5,4,10,175,5,0,16,21,25
2024,73,2024/6/20,6,3,Manila,Philippines,Canada,Germany,3,0,25,25,25,-,-,19,18,21,-,-,2,20,16,2,2,,24.3,16,2,8,26,316.67,2,5,6,13,-166.67,2,3,20,25,-69.04,0,0,14,14,0,13,4,18,480,5,0,20,25,27.78
2024,73,2024/6/20,6,3,Manila,Philippines,Canada,Germany,3,0,25,25,25,-,-,19,18,21,-,-,3,17,13,3,1,,54.03,13,3,9,25,217.03,3,2,3,8,50,1,6,17,24,-131.66,3,3,11,17,-38.33,9,5,14,166.66,6,0,17,23,30
2024,74,2024/6/20,6,3,Manila,Philippines,Iran,Netherlands,3,2,25,22,25,20,15,22,25,21,25,10,0,84,69,13,2,,40.75,69,18,34,121,157,13,24,16,53,-116.71,2,13,92,107,-69.17,21,13,55,89,-36.13,35,11,49,481.6,25,0,92,117,27.47
2024,74,2024/6/20,6,3,Manila,Philippines,Iran,Netherlands,3,2,25,22,25,20,15,22,25,21,25,10,1,19,16,3,0,,111.65,16,5,10,31,133.33,3,8,8,19,-65,0,2,23,25,-75,3,3,13,19,-20,9,2,12,225,3,0,25,28,14.29
2024,74,2024/6/20,6,3,Manila,Philippines,Iran,Netherlands,3,2,25,22,25,20,15,22,25,21,25,10,2,19,14,5,0,,-17.98,14,4,8,26,30.56,5,6,1,12,0,0,1,21,22,-50,7,4,12,23,22.07,8,3,12,200,8,0,18,26,36.36
2024,74,2024/6/20,6,3,Manila,Philippines,Iran,Netherlands,3,2,25,22,25,20,15,22,25,21,25,10,3,19,17,0,2,,68.25,17,0,5,22,375,0,5,1,6,-300,2,5,18,25,-103.33,5,3,8,16,96.67,7,2,10,350,6,0,15,21,35.29
2024,74,2024/6/20,6,3,Manila,Philippines,Iran,Netherlands,3,2,25,22,25,20,15,22,25,21,25,10,4,16,14,2,0,,-38.95,14,8,5,27,52.38,2,3,3,8,-50,0,3,17,20,-100,5,1,16,22,0,6,3,9,300,6,0,21,27,28.57
2024,74,2024/6/20,6,3,Manila,Philippines,Iran,Netherlands,3,2,25,22,25,20,15,22,25,21,25,10,5,11,8,3,0,,40.77,8,1,6,15,110,3,2,3,8,50,0,2,13,15,-75,1,2,6,9,-75,5,1,6,300,2,0,13,15,20
2024,74,2024/6/20,6,3,Manila,Philippines,Netherlands,Iran,2,3,22,25,21,25,10,25,22,25,20,15,0,78,59,6,13,,-58.33,59,20,37,116,116.46,6,26,16,48,-316,13,14,76,103,-90.2,15,2,77,94,52.37,24,20,46,-94.6,15,1,100,116,28.33
2024,74,2024/6/20,6,3,Manila,Philippines,Netherlands,Iran,2,3,22,25,21,25,10,25,22,25,20,15,1,16,12,1,3,,-40,12,6,11,29,39.1,1,3,5,9,-183.33,3,3,16,22,-116.67,5,0,18,23,48.18,7,5,12,116.67,3,0,27,30,12
2024,74,2024/6/20,6,3,Manila,Philippines,Netherlands,Iran,2,3,22,25,21,25,10,25,22,25,20,15,2,22,16,2,4,,101.88,16,5,7,28,284.44,2,3,3,8,-50,4,2,19,25,40,4,0,17,21,51.95,8,5,13,-40,3,0,25,28,34.13
2024,74,2024/6/20,6,3,Manila,Philippines,Netherlands,Iran,2,3,22,25,21,25,10,25,22,25,20,15,3,16,13,0,3,,45.86,13,1,8,22,220,0,7,4,11,-341.67,3,5,13,21,-70,4,2,14,20,41.26,3,6,9,-300,6,0,15,21,31.58
