Season,Match,Y/M/D,Pool,Week,City,Country,Team,VS_Team,SET,VS_SET,Point1,Point2,Point3,Point4,Point5,VS_Point1,VS_Point2,VS_Point3,VS_Point4,VS_Point5,SET,Service points won,Receiver points won,SCORING_Total ABS,SCORING_Attack Points,SCORING_Block Points,SCORING_Serve Points,SCORING_Errors,ATTACK_Point,ATTACK_Errors,ATTACK_Attempts,ATTACK_Total,BLOCK_Point,BLOCK_Errors,BLOCK_Touches,BLOCK_Total,SERVE_Point,SERVE_Errors,SERVE_Attempts,SERVE_Total,RECEPTION_Successful,RECEPTION_Errors,RECEPTION_Attempts,RECEPTION_Total,DIG_Digs,DIG_Errors,DIG_Total,SET_Point,SET_Errors,SET_Attempts,SET_Total
2024,34,2024/5/28,3,2,Macao,China,Brazil,Japan,3,2,24,26,19,25,15,26,24,25,20,11,ALL,43/108 (40%),66/107 (62%),89,68,15,6,-,68,19,79,166,15,25,48,88,6,9,93,108,16,2,79,97,71,21,102,24,1,139,164
2024,34,2024/5/28,3,2,Macao,China,Brazil,Japan,3,2,24,26,19,25,15,26,24,25,20,11,1,7/24 (29%),17/26 (65%),19,18,1,0,-,18,3,24,45,1,6,13,20,0,1,23,24,3,0,20,23,19,6,28,6,0,37,43
2024,34,2024/5/28,3,2,Macao,China,Brazil,Japan,3,2,24,26,19,25,15,26,24,25,20,11,2,10/26 (38%),16/24 (67%),21,16,2,3,-,16,5,13,34,2,8,9,19,3,4,19,26,2,0,19,21,12,4,18,3,0,27,30
2024,34,2024/5/28,3,2,Macao,China,Brazil,Japan,3,2,24,26,19,25,15,26,24,25,20,11,3,8/19 (42%),11/25 (44%),17,14,2,1,-,14,3,11,28,2,7,9,18,1,1,17,19,7,2,15,24,10,6,17,3,1,27,31
2024,34,2024/5/28,3,2,Macao,China,Brazil,Japan,3,2,24,26,19,25,15,26,24,25,20,11,4,12/25 (48%),13/20 (65%),20,12,6,2,-,12,5,18,35,6,2,13,21,2,2,21,25,2,0,15,17,18,4,24,9,0,26,35
2024,34,2024/5/28,3,2,Macao,China,Brazil,Japan,3,2,24,26,19,25,15,26,24,25,20,11,5,6/14 (43%),9/12 (75%),12,8,4,0,-,8,3,13,24,4,2,4,10,0,1,13,14,2,0,10,12,12,1,15,3,0,22,25
2024,34,2024/5/28,3,2,Macao,China,Japan,Brazil,2,3,26,24,25,20,11,24,26,19,25,15,ALL,41/107 (38%),65/108 (60%),85,74,9,2,-,74,20,98,192,9,22,27,58,2,10,95,107,27,6,65,98,74,24,106,27,3,158,188
2024,34,2024/5/28,3,2,Macao,China,Japan,Brazil,2,3,26,24,25,20,11,24,26,19,25,15,1,9/26 (35%),17/24 (71%),23,21,2,0,-,21,1,27,49,2,8,9,19,0,3,23,26,7,0,16,23,18,6,25,10,0,36,46
2024,34,2024/5/28,3,2,Macao,China,Japan,Brazil,2,3,26,24,25,20,11,24,26,19,25,15,2,8/24 (33%),16/26 (62%),17,15,2,0,-,15,3,17,35,2,4,5,11,0,3,21,24,5,3,13,21,13,8,24,5,1,30,36
2024,34,2024/5/28,3,2,Macao,China,Japan,Brazil,2,3,26,24,25,20,11,24,26,19,25,15,3,14/25 (56%),11/19 (58%),20,18,0,2,-,18,2,14,34,0,4,3,7,2,1,22,25,7,1,10,18,14,4,19,6,1,29,36
2024,34,2024/5/28,3,2,Macao,China,Japan,Brazil,2,3,26,24,25,20,11,24,26,19,25,15,4,7/20 (35%),13/25 (52%),16,13,3,0,-,13,7,27,47,3,4,7,14,0,3,17,20,6,2,15,23,18,4,23,4,1,39,44
2024,34,2024/5/28,3,2,Macao,China,Japan,Brazil,2,3,26,24,25,20,11,24,26,19,25,15,5,3/12 (25%),8/14 (57%),9,7,2,0,-,7,7,13,27,2,2,3,7,0,0,12,12,2,0,11,13,11,2,15,2,0,24,26
2024,35,2024/5/28,4,2,Arlington,USA,Poland,Serbia,3,1,25,23,25,25,-,16,25,18,22,-,ALL,46/97 (47%),52/82 (63%),75,60,11,4,-,60,17,62,139,11,22,27,60,4,9,85,98,16,4,51,71,71,21,95,14,0,124,138
2024,35,2024/5/28,4,2,Arlington,USA,Poland,Serbia,3,1,25,23,25,25,-,16,25,18,22,-,1,12/25 (48%),13/16 (81%),20,16,3,1,-,16,4,14,34,3,7,6,16,1,2,22,25,5,0,9,14,19,2,21,5,0,29,34
2024,35,2024/5/28,4,2,Arlington,USA,Poland,Serbia,3,1,25,23,25,25,-,16,25,18,22,-,2,10/23 (43%),13/25 (52%),15,13,1,1,-,13,6,16,35,1,5,8,14,1,2,21,24,6,3,11,20,21,5,28,3,0,30,33
2024,35,2024/5/28,4,2,Arlington,USA,Poland,Serbia,3,1,25,23,25,25,-,16,25,18,22,-,3,14/25 (56%),11/18 (61%),23,18,5,0,-,18,2,17,37,5,5,9,19,0,3,22,25,2,0,16,18,19,7,27,4,0,33,37
2024,35,2024/5/28,4,2,Arlington,USA,Poland,Serbia,3,1,25,23,25,25,-,16,25,18,22,-,4,10/24 (42%),15/23 (65%),17,13,2,2,-,13,5,15,33,2,5,4,11,2,2,20,24,3,1,15,19,12,7,19,2,0,32,34
2024,35,2024/5/28,4,2,Arlington,USA,Serbia,Poland,1,3,16,25,18,22,-,25,23,25,25,-,ALL,30/82 (37%),51/97 (53%),65,51,10,4,-,51,21,66,138,10,24,27,61,4,10,68,82,19,4,66,89,54,19,81,19,2,121,142
2024,35,2024/5/28,4,2,Arlington,USA,Serbia,Poland,1,3,16,25,18,22,-,25,23,25,25,-,1,3/16 (19%),13/25 (52%),12,10,2,0,-,10,6,18,34,2,5,4,11,0,2,14,16,6,1,16,23,12,3,16,1,0,35,36
2024,35,2024/5/28,4,2,Arlington,USA,Serbia,Poland,1,3,16,25,18,22,-,25,23,25,25,-,2,12/25 (48%),13/23 (57%),21,14,4,3,-,14,3,19,36,4,9,7,20,3,4,18,25,4,1,17,22,16,2,20,9,1,27,37
2024,35,2024/5/28,4,2,Arlington,USA,Serbia,Poland,1,3,16,25,18,22,-,25,23,25,25,-,3,7/18 (39%),11/25 (44%),14,13,1,0,-,13,6,19,38,1,6,9,16,0,0,18,18,5,0,17,22,16,9,27,5,1,33,39
2024,35,2024/5/28,4,2,Arlington,USA,Serbia,Poland,1,3,16,25,18,22,-,25,23,25,25,-,4,8/23 (35%),14/24 (58%),18,14,3,1,-,14,6,10,30,3,4,7,14,1,4,18,23,4,2,16,22,10,5,18,4,0,26,30
2024,36,2024/5/29,4,2,Arlington,USA,Canada,USA,1,3,22,17,25,20,-,25,25,23,25,-,ALL,24/85 (28%),60/97 (62%),73,59,10,4,-,59,26,64,149,10,16,26,52,4,14,67,85,17,3,73,93,60,27,95,10,3,133,146
2024,36,2024/5/29,4,2,Arlington,USA,Canada,USA,1,3,22,17,25,20,-,25,25,23,25,-,1,7/22 (32%),15/25 (60%),22,19,1,2,-,19,6,11,36,1,6,3,10,2,4,16,22,6,1,19,26,10,6,19,1,1,31,33
2024,36,2024/5/29,4,2,Arlington,USA,Canada,USA,1,3,22,17,25,20,-,25,25,23,25,-,2,4/18 (22%),13/24 (54%),14,10,4,0,-,10,10,18,38,4,2,6,12,0,3,15,18,3,0,18,21,16,5,22,3,2,32,37
2024,36,2024/5/29,4,2,Arlington,USA,Canada,USA,1,3,22,17,25,20,-,25,25,23,25,-,3,7/24 (29%),18/24 (75%),20,17,2,1,-,17,5,14,36,2,4,8,14,1,3,20,24,6,1,14,21,16,9,26,2,0,35,37
2024,36,2024/5/29,4,2,Arlington,USA,Canada,USA,1,3,22,17,25,20,-,25,25,23,25,-,4,6/21 (29%),14/24 (58%),17,13,3,1,-,13,5,21,39,3,4,9,16,1,4,16,21,2,1,22,25,18,7,28,4,0,35,39
2024,36,2024/5/29,4,2,Arlington,USA,USA,Canada,3,1,25,25,23,25,-,22,17,25,20,-,ALL,37/97 (38%),61/85 (72%),65,52,10,3,-,52,14,72,138,10,17,25,52,3,6,90,99,10,4,57,71,67,31,101,13,1,123,137
2024,36,2024/5/29,4,2,Arlington,USA,USA,Canada,3,1,25,25,23,25,-,22,17,25,20,-,1,10/25 (40%),15/22 (68%),17,13,3,1,-,13,1,12,26,3,4,1,8,1,0,25,26,2,2,14,18,12,10,23,2,0,25,27
2024,36,2024/5/29,4,2,Arlington,USA,USA,Canada,3,1,25,25,23,25,-,22,17,25,20,-,2,11/24 (46%),14/18 (78%),13,10,3,0,-,10,4,17,31,3,3,8,14,0,3,21,24,4,0,11,15,14,7,22,1,0,29,30
2024,36,2024/5/29,4,2,Arlington,USA,USA,Canada,3,1,25,25,23,25,-,22,17,25,20,-,3,6/24 (25%),17/24 (71%),18,14,3,1,-,14,4,17,35,3,6,6,15,1,3,20,24,2,1,18,21,16,8,24,6,0,29,35
2024,36,2024/5/29,4,2,Arlington,USA,USA,Canada,3,1,25,25,23,25,-,22,17,25,20,-,4,10/24 (42%),15/21 (71%),17,15,1,1,-,15,5,26,46,1,4,10,15,1,0,24,25,2,1,14,17,25,6,32,4,1,40,45
2024,37,2024/5/29,3,2,Macao,China,Italy,France,3,0,25,25,25,-,-,15,14,14,-,-,ALL,43/74 (58%),32/44 (73%),57,42,9,6,-,42,14,35,91,9,10,18,37,6,5,63,74,13,0,24,37,46,6,61,25,2,62,89
2024,37,2024/5/29,3,2,Macao,China,Italy,France,3,0,25,25,25,-,-,15,14,14,-,-,1,15/25 (60%),10/15 (67%),17,13,3,1,-,13,6,18,37,3,4,11,18,1,1,23,25,4,0,7,11,26,2,35,9,0,30,39
2024,37,2024/5/29,3,2,Macao,China,Italy,France,3,0,25,25,25,-,-,15,14,14,-,-,2,13/24 (54%),12/15 (80%),19,15,1,3,-,15,4,9,28,1,5,4,10,3,2,19,24,5,0,8,13,8,0,10,7,1,17,25
2024,37,2024/5/29,3,2,Macao,China,Italy,France,3,0,25,25,25,-,-,15,14,14,-,-,3,15/25 (60%),10/14 (71%),21,14,5,2,-,14,4,8,26,5,1,3,9,2,2,21,25,4,0,9,13,12,4,16,9,1,15,25
2024,37,2024/5/29,3,2,Macao,China,France,Italy,0,3,15,14,14,-,-,25,25,25,-,-,ALL,12/44 (27%),31/74 (42%),24,22,2,0,-,22,20,43,85,2,7,12,21,0,6,38,44,14,6,49,69,29,11,49,15,1,73,89
2024,37,2024/5/29,3,2,Macao,China,France,Italy,0,3,15,14,14,-,-,25,25,25,-,-,1,5/15 (33%),10/25 (40%),9,8,1,0,-,8,7,29,44,1,3,6,10,0,4,11,15,5,1,18,24,20,3,27,9,0,37,46
2024,37,2024/5/29,3,2,Macao,China,France,Italy,0,3,15,14,14,-,-,25,25,25,-,-,2,3/15 (20%),11/24 (46%),7,7,0,0,-,7,5,6,18,0,2,4,6,0,2,13,15,3,3,16,22,4,5,13,1,0,18,19
2024,37,2024/5/29,3,2,Macao,China,France,Italy,0,3,15,14,14,-,-,25,25,25,-,-,3,4/14 (29%),10/25 (40%),8,7,1,0,-,7,8,8,23,1,2,2,5,0,0,14,14,6,2,15,23,5,3,9,5,1,18,24
2024,38,2024/5/29,3,2,Macao,China,Netherlands,China,1,3,25,23,23,21,-,21,25,25,25,-,ALL,36/93 (39%),56/95 (59%),77,63,9,5,-,63,24,57,144,9,18,24,51,5,16,72,93,15,4,72,91,53,7,67,48,1,93,142
2024,38,2024/5/29,3,2,Macao,China,Netherlands,China,1,3,25,23,23,21,-,21,25,25,25,-,1,13/25 (52%),12/21 (57%),19,13,5,1,-,13,7,12,32,5,2,4,11,1,6,18,25,1,0,18,19,10,2,14,8,0,21,29
2024,38,2024/5/29,3,2,Macao,China,Netherlands,China,1,3,25,23,23,21,-,21,25,25,25,-,2,9/23 (39%),14/25 (56%),19,17,1,1,-,17,8,13,38,1,6,6,13,1,4,18,23,5,0,19,24,13,2,18,8,0,29,37
2024,38,2024/5/29,3,2,Macao,China,Netherlands,China,1,3,25,23,23,21,-,21,25,25,25,-,3,8/24 (33%),15/24 (63%),21,17,1,3,-,17,4,13,34,1,6,6,13,3,3,18,24,4,1,19,24,9,1,11,15,1,16,32
2024,38,2024/5/29,3,2,Macao,China,Netherlands,China,1,3,25,23,23,21,-,21,25,25,25,-,4,6/21 (29%),15/25 (60%),18,16,2,0,-,16,5,19,40,2,4,8,14,0,3,18,21,5,3,16,24,21,2,24,17,0,27,44
2024,38,2024/5/29,3,2,Macao,China,China,Netherlands,3,1,21,25,25,25,-,25,23,23,21,-,ALL,39/95 (41%),57/93 (61%),66,50,12,4,-,50,16,54,120,12,13,18,43,4,4,87,95,15,5,57,77,50,25,79,19,3,101,123
2024,38,2024/5/29,3,2,Macao,China,China,Netherlands,3,1,21,25,25,25,-,25,23,23,21,-,1,9/21 (43%),12/25 (48%),11,8,3,0,-,8,7,9,24,3,3,3,9,0,2,19,21,3,1,15,19,10,5,16,6,1,20,27
2024,38,2024/5/29,3,2,Macao,China,China,Netherlands,3,1,21,25,25,25,-,25,23,23,21,-,2,11/25 (44%),14/23 (61%),16,12,4,0,-,12,2,15,29,4,2,4,10,0,1,24,25,0,1,18,19,11,8,19,3,2,25,30
2024,38,2024/5/29,3,2,Macao,China,China,Netherlands,3,1,21,25,25,25,-,25,23,23,21,-,3,9/24 (38%),16/24 (67%),20,16,3,1,-,16,3,11,30,3,4,6,13,1,0,23,24,6,3,12,21,9,5,16,3,0,25,28
2024,38,2024/5/29,3,2,Macao,China,China,Netherlands,3,1,21,25,25,25,-,25,23,23,21,-,4,10/25 (40%),15/21 (71%),19,14,2,3,-,14,4,19,37,2,4,5,11,3,1,21,25,6,0,12,18,20,7,28,7,0,31,38
2024,39,2024/5/29,4,2,Arlington,USA,Korea,Bulgaria,2,3,23,25,26,21,13,25,20,24,25,15,ALL,41/109 (38%),67/108 (62%),83,64,11,8,-,64,18,98,180,11,20,30,61,8,6,95,109,13,11,72,96,83,21,108,38,2,138,178
2024,39,2024/5/29,4,2,Arlington,USA,Korea,Bulgaria,2,3,23,25,26,21,13,25,20,24,25,15,1,8/23 (35%),15/25 (60%),16,13,1,2,-,13,5,22,40,1,6,7,14,2,2,19,23,3,2,16,21,17,5,23,12,0,25,37
2024,39,2024/5/29,4,2,Arlington,USA,Korea,Bulgaria,2,3,23,25,26,21,13,25,20,24,25,15,2,11/25 (44%),14/20 (70%),19,15,3,1,-,15,3,12,30,3,3,5,11,1,1,23,25,3,2,13,18,11,6,19,7,0,20,27
2024,39,2024/5/29,4,2,Arlington,USA,Korea,Bulgaria,2,3,23,25,26,21,13,25,20,24,25,15,3,8/25 (32%),18/25 (72%),20,15,3,2,-,15,5,30,50,3,5,7,15,2,0,23,25,3,3,16,22,29,2,31,7,0,45,52
2024,39,2024/5/29,4,2,Arlington,USA,Korea,Bulgaria,2,3,23,25,26,21,13,25,20,24,25,15,4,10/22 (45%),11/24 (46%),17,11,4,2,-,11,4,20,35,4,3,6,13,2,3,17,22,2,3,17,22,13,5,18,8,1,27,36
2024,39,2024/5/29,4,2,Arlington,USA,Korea,Bulgaria,2,3,23,25,26,21,13,25,20,24,25,15,5,4/14 (29%),9/14 (64%),11,10,0,1,-,10,1,14,25,0,3,5,8,1,0,13,14,2,1,10,13,13,3,17,4,1,21,26
2024,39,2024/5/29,4,2,Arlington,USA,Bulgaria,Korea,3,2,25,20,24,25,15,23,25,26,21,13,ALL,41/108 (38%),68/109 (62%),89,70,8,11,-,70,23,86,179,8,25,44,77,11,12,85,108,33,8,62,103,84,11,106,38,1,139,178
2024,39,2024/5/29,4,2,Arlington,USA,Bulgaria,Korea,3,2,25,20,24,25,15,23,25,26,21,13,1,10/25 (40%),15/23 (65%),18,15,1,2,-,15,3,17,35,1,3,10,14,2,4,19,25,8,2,11,21,18,3,25,7,1,28,36
2024,39,2024/5/29,4,2,Arlington,USA,Bulgaria,Korea,3,2,25,20,24,25,15,23,25,26,21,13,2,6/20 (30%),14/25 (56%),16,13,1,2,-,13,7,13,33,1,6,3,10,2,2,16,20,6,1,17,24,13,2,17,8,0,27,35
2024,39,2024/5/29,4,2,Arlington,USA,Bulgaria,Korea,3,2,25,20,24,25,15,23,25,26,21,13,3,7/25 (28%),17/25 (68%),23,16,4,3,-,16,6,30,52,4,8,11,23,3,3,19,25,9,2,14,25,26,2,29,11,0,37,48
2024,39,2024/5/29,4,2,Arlington,USA,Bulgaria,Korea,3,2,25,20,24,25,15,23,25,26,21,13,4,13/24 (54%),12/22 (55%),18,14,1,3,-,14,6,13,33,1,5,15,21,3,2,19,24,6,2,11,19,15,1,18,6,0,27,33
2024,39,2024/5/29,4,2,Arlington,USA,Bulgaria,Korea,3,2,25,20,24,25,15,23,25,26,21,13,5,5/14 (36%),10/14 (71%),14,12,1,1,-,12,1,13,26,1,3,5,9,1,1,12,14,4,1,9,14,12,3,17,6,0,20,26
2024,40,2024/5/29,4,2,Arlington,USA,Germany,Türkiye,1,3,25,20,9,24,-,20,25,25,26,-,ALL,27/79 (34%),51/95 (54%),56,45,6,5,-,45,23,63,131,6,22,19,47,5,5,70,80,19,7,58,84,50,16,73,26,0,103,129
2024,40,2024/5/29,4,2,Arlington,USA,Germany,Türkiye,1,3,25,20,9,24,-,20,25,25,26,-,1,9/25 (36%),16/20 (80%),19,15,2,2,-,15,4,12,31,2,8,7,17,2,1,22,25,6,0,11,17,14,2,16,8,0,21,29
2024,40,2024/5/29,4,2,Arlington,USA,Germany,Türkiye,1,3,25,20,9,24,-,20,25,25,26,-,2,5/20 (25%),15/25 (60%),13,12,1,0,-,12,6,20,38,1,2,4,7,0,1,19,20,5,3,14,22,18,6,26,6,0,32,38
2024,40,2024/5/29,4,2,Arlington,USA,Germany,Türkiye,1,3,25,20,9,24,-,20,25,25,26,-,3,3/10 (30%),6/24 (25%),6,3,2,1,-,3,7,20,30,2,7,2,11,1,1,8,10,4,1,17,22,8,3,12,6,0,24,30
2024,40,2024/5/29,4,2,Arlington,USA,Germany,Türkiye,1,3,25,20,9,24,-,20,25,25,26,-,4,10/24 (42%),14/26 (54%),18,15,1,2,-,15,6,11,32,1,5,6,12,2,2,21,25,4,3,16,23,10,5,19,6,0,26,32
2024,40,2024/5/29,4,2,Arlington,USA,Türkiye,Germany,3,1,20,25,25,26,-,25,20,9,24,-,ALL,44/95 (46%),52/79 (66%),76,59,10,7,-,59,16,50,125,10,17,23,50,7,11,77,95,7,5,63,75,52,12,77,16,2,106,124
2024,40,2024/5/29,4,2,Arlington,USA,Türkiye,Germany,3,1,20,25,25,26,-,25,20,9,24,-,1,4/20 (20%),16/25 (64%),16,15,1,0,-,15,4,12,31,1,6,3,10,0,3,17,20,3,2,19,24,9,5,17,2,1,30,33
2024,40,2024/5/29,4,2,Arlington,USA,Türkiye,Germany,3,1,20,25,25,26,-,25,20,9,24,-,2,10/25 (40%),15/20 (75%),19,15,1,3,-,15,4,16,35,1,7,8,16,3,3,19,25,0,0,19,19,16,0,22,4,1,29,34
2024,40,2024/5/29,4,2,Arlington,USA,Türkiye,Germany,3,1,20,25,25,26,-,25,20,9,24,-,3,18/24 (75%),7/10 (70%),20,15,4,1,-,15,3,5,23,4,0,7,11,1,2,21,24,1,1,7,9,15,1,20,3,0,21,24
2024,40,2024/5/29,4,2,Arlington,USA,Türkiye,Germany,3,1,20,25,25,26,-,25,20,9,24,-,4,12/26 (46%),14/24 (58%),21,14,4,3,-,14,5,17,36,4,4,5,13,3,3,20,26,3,2,18,23,12,6,18,7,0,26,33
2024,41,2024/5/30,3,2,Macao,China,Dominican Republic,Italy,0,3,12,19,21,-,-,25,25,25,-,-,ALL,14/53 (26%),38/74 (51%),29,25,1,3,-,25,17,33,75,1,10,10,21,3,10,40,53,13,6,44,63,22,5,32,6,2,73,81
2024,41,2024/5/30,3,2,Macao,China,Dominican Republic,Italy,0,3,12,19,21,-,-,25,25,25,-,-,1,4/12 (33%),8/25 (32%),5,5,0,0,-,5,8,12,25,0,5,5,10,0,1,11,12,7,3,13,23,7,2,11,3,2,24,29
2024,41,2024/5/30,3,2,Macao,China,Dominican Republic,Italy,0,3,12,19,21,-,-,25,25,25,-,-,2,4/20 (20%),15/24 (63%),13,10,1,2,-,10,5,10,25,1,2,0,3,2,5,13,20,0,2,19,21,6,2,9,1,0,26,27
2024,41,2024/5/30,3,2,Macao,China,Dominican Republic,Italy,0,3,12,19,21,-,-,25,25,25,-,-,3,6/21 (29%),15/25 (60%),11,10,0,1,-,10,4,11,25,0,3,5,8,1,4,16,21,6,1,12,19,9,1,12,2,0,23,25
2024,41,2024/5/30,3,2,Macao,China,Italy,Dominican Republic,3,0,25,25,25,-,-,12,19,21,-,-,ALL,36/74 (49%),39/53 (74%),54,40,8,6,-,40,12,27,79,8,10,15,33,6,11,57,74,18,3,22,43,33,8,44,25,1,48,74
2024,41,2024/5/30,3,2,Macao,China,Italy,Dominican Republic,3,0,25,25,25,-,-,12,19,21,-,-,1,17/25 (68%),8/12 (67%),18,11,4,3,-,11,5,10,26,4,1,4,9,3,2,20,25,8,0,3,11,11,3,16,9,0,15,24
2024,41,2024/5/30,3,2,Macao,China,Italy,Dominican Republic,3,0,25,25,25,-,-,12,19,21,-,-,2,9/24 (38%),16/20 (80%),17,13,2,2,-,13,4,7,24,2,6,6,14,2,3,19,24,3,2,10,15,12,3,16,8,0,16,24
2024,41,2024/5/30,3,2,Macao,China,Italy,Dominican Republic,3,0,25,25,25,-,-,12,19,21,-,-,3,10/25 (40%),15/21 (71%),19,16,2,1,-,16,3,10,29,2,3,5,10,1,6,18,25,7,1,9,17,10,2,12,8,1,17,26
2024,42,2024/5/30,3,2,Macao,China,France,Japan,0,3,14,18,15,-,-,25,25,25,-,-,ALL,13/48 (27%),34/74 (46%),29,23,5,1,-,23,9,65,97,5,20,26,51,1,4,43,48,12,5,49,66,38,29,72,20,1,89,110
2024,42,2024/5/30,3,2,Macao,China,France,Japan,0,3,14,18,15,-,-,25,25,25,-,-,1,4/14 (29%),10/25 (40%),8,5,3,0,-,5,2,25,32,3,5,7,15,0,3,11,14,3,3,16,22,17,9,29,7,1,30,38
2024,42,2024/5/30,3,2,Macao,China,France,Japan,0,3,14,18,15,-,-,25,25,25,-,-,2,7/19 (37%),11/24 (46%),14,11,2,1,-,11,5,18,34,2,6,7,15,1,1,17,19,4,0,20,24,12,8,22,12,0,26,38
2024,42,2024/5/30,3,2,Macao,China,France,Japan,0,3,14,18,15,-,-,25,25,25,-,-,3,2/15 (13%),13/25 (52%),7,7,0,0,-,7,2,22,31,0,9,12,21,0,0,15,15,5,2,13,20,9,12,21,1,0,33,34
2024,42,2024/5/30,3,2,Macao,China,Japan,France,3,0,25,25,25,-,-,14,18,15,-,-,ALL,40/74 (54%),35/48 (73%),63,56,2,5,-,56,11,54,121,2,9,30,41,5,8,61,74,11,1,32,44,63,12,82,36,4,80,120
2024,42,2024/5/30,3,2,Macao,China,Japan,France,3,0,25,25,25,-,-,14,18,15,-,-,1,15/25 (60%),10/14 (71%),20,16,1,3,-,16,4,22,42,1,2,10,13,3,3,19,25,2,0,9,11,26,3,32,13,2,27,42
2024,42,2024/5/30,3,2,Macao,China,Japan,France,3,0,25,25,25,-,-,14,18,15,-,-,2,13/24 (54%),12/19 (63%),20,19,1,0,-,19,5,15,39,1,5,8,14,0,0,24,24,5,1,12,18,18,5,26,8,1,28,37
2024,42,2024/5/30,3,2,Macao,China,Japan,France,3,0,25,25,25,-,-,14,18,15,-,-,3,12/25 (48%),13/15 (87%),23,21,0,2,-,21,2,17,40,0,2,12,14,2,5,18,25,4,0,11,15,19,4,24,15,1,25,41
2024,43,2024/5/30,3,2,Macao,China,Brazil,Netherlands,3,1,25,20,25,25,-,17,25,20,18,-,ALL,36/94 (38%),59/81 (73%),74,58,11,5,-,58,20,55,133,11,22,22,55,5,9,80,94,19,3,49,71,54,14,75,10,0,119,129
2024,43,2024/5/30,3,2,Macao,China,Brazil,Netherlands,3,1,25,20,25,25,-,17,25,20,18,-,1,10/25 (40%),15/17 (88%),18,14,3,1,-,14,4,3,21,3,4,3,10,1,2,22,25,5,0,10,15,7,4,12,1,0,21,22
2024,43,2024/5/30,3,2,Macao,China,Brazil,Netherlands,3,1,25,20,25,25,-,17,25,20,18,-,2,7/20 (35%),13/25 (52%),15,14,1,0,-,14,8,25,47,1,6,7,14,0,1,19,20,7,2,16,25,20,3,26,1,0,43,44
2024,43,2024/5/30,3,2,Macao,China,Brazil,Netherlands,3,1,25,20,25,25,-,17,25,20,18,-,3,9/25 (36%),16/20 (80%),22,15,4,3,-,15,5,11,31,4,7,5,16,3,2,20,25,4,0,13,17,11,4,17,2,0,28,30
2024,43,2024/5/30,3,2,Macao,China,Brazil,Netherlands,3,1,25,20,25,25,-,17,25,20,18,-,4,10/24 (42%),15/19 (79%),19,15,3,1,-,15,3,16,34,3,5,7,15,1,4,19,24,3,1,10,14,16,3,20,6,0,27,33
2024,43,2024/5/30,3,2,Macao,China,Netherlands,Brazil,1,3,17,25,20,18,-,25,20,25,25,-,ALL,22/81 (27%),58/94 (62%),61,48,10,3,-,48,21,56,125,10,20,32,62,3,10,68,81,19,5,61,85,41,21,70,15,1,109,125
2024,43,2024/5/30,3,2,Macao,China,Netherlands,Brazil,1,3,17,25,20,18,-,25,20,25,25,-,1,2/17 (12%),15/25 (60%),14,11,3,0,-,11,8,6,25,3,5,2,10,0,2,15,17,5,1,17,23,4,6,10,4,0,21,25
2024,43,2024/5/30,3,2,Macao,China,Netherlands,Brazil,1,3,17,25,20,18,-,25,20,25,25,-,2,12/25 (48%),13/20 (65%),20,14,4,2,-,14,5,21,40,4,5,16,25,2,0,23,25,4,0,15,19,17,5,26,3,1,34,38
2024,43,2024/5/30,3,2,Macao,China,Netherlands,Brazil,1,3,17,25,20,18,-,25,20,25,25,-,3,4/20 (20%),16/25 (64%),15,13,2,0,-,13,4,12,29,2,3,6,11,0,3,17,20,5,3,15,23,10,7,19,6,0,24,30
2024,43,2024/5/30,3,2,Macao,China,Netherlands,Brazil,1,3,17,25,20,18,-,25,20,25,25,-,4,4/19 (21%),14/24 (58%),12,10,1,1,-,10,4,17,31,1,7,8,16,1,5,13,19,5,1,14,20,10,3,15,2,0,30,32
2024,44,2024/5/30,4,2,Arlington,USA,Korea,Poland,0,3,20,20,10,-,-,25,25,25,-,-,ALL,17/52 (33%),33/73 (45%),40,33,5,2,-,33,18,55,106,5,12,18,35,2,4,48,54,10,7,51,68,34,8,60,16,1,92,109
2024,44,2024/5/30,4,2,Arlington,USA,Korea,Poland,0,3,20,20,10,-,-,25,25,25,-,-,1,8/21 (38%),12/24 (50%),17,13,2,2,-,13,6,19,38,2,5,6,13,2,1,18,21,4,1,18,23,14,4,21,6,0,35,41
2024,44,2024/5/30,4,2,Arlington,USA,Korea,Poland,0,3,20,20,10,-,-,25,25,25,-,-,2,6/20 (30%),14/25 (56%),17,15,2,0,-,15,6,15,36,2,5,4,11,0,1,19,20,5,2,17,24,9,3,22,9,0,27,36
2024,44,2024/5/30,4,2,Arlington,USA,Korea,Poland,0,3,20,20,10,-,-,25,25,25,-,-,3,3/11 (27%),7/24 (29%),6,5,1,0,-,5,6,21,32,1,2,8,11,0,2,11,13,1,4,16,21,11,1,17,1,1,30,32
2024,44,2024/5/30,4,2,Arlington,USA,Poland,Korea,3,0,25,25,25,-,-,20,20,10,-,-,ALL,40/73 (55%),35/52 (67%),64,45,12,7,-,45,10,48,103,12,16,24,52,7,5,61,73,19,2,29,50,40,7,67,23,0,79,102
2024,44,2024/5/30,4,2,Arlington,USA,Poland,Korea,3,0,25,25,25,-,-,20,20,10,-,-,1,12/24 (50%),13/21 (62%),23,17,5,1,-,17,4,14,35,5,6,8,19,1,1,22,24,10,2,8,20,13,5,24,6,0,28,34
